-2.183144160554160648e-02,-2.605112503624083808e-02,-2.821876134473456574e-02,-2.823006281187549413e-02,-2.792839138804729254e-02,-2.626335819358681031e-02,-2.274196889796660515e-02,-1.659156491157600527e-02
-7.592905376239489704e-03,4.657580502236922655e-04,1.576853755216741163e-02,3.727120820930246436e-02,6.425460349788598979e-02,9.569114748952115002e-02,1.308073476984512595e-01,1.679705584615499570e-01
1.858567662830383840e-02,-6.342365847113460089e-03,-2.786493878274134972e-02,-4.505315870891712232e-02,-5.759388032526507883e-02,-6.350183892294668231e-02,-6.153387450249313273e-02,-5.286072026353200864e-02
1.532087535341873641e-01,9.994280819311279762e-03,-1.131009223586374735e-01,-2.177723759949304061e-01,-3.054561183186859097e-01,-3.783429030818092342e-01,-4.393204370433161365e-01,-4.909104684587269340e-01
1.275020072063737797e-01,3.406135982759297270e-02,-4.547154335361248967e-02,-1.133620756003206331e-01,-1.715978386839830949e-01,-2.214844338784205668e-01,-2.638747536089213197e-01,-2.997546822888092488e-01
1.646511720786571764e-01,-6.370230029729282567e-03,-1.486791611229071330e-01,-2.658114207397402340e-01,-3.625574279335563310e-01,-4.427570464930969396e-01,-5.090690519576981377e-01,-5.637429652259624557e-01
-1.298606881282369022e-03,-2.481078783776124314e-02,-4.804347107404870199e-02,-7.011684122745145964e-02,-8.965074234279889198e-02,-1.055285587307554646e-01,-1.192845065568524376e-01,-1.324568322300810341e-01
1.027602542466231200e-01,-5.462862758405556858e-03,-9.565679810598404220e-02,-1.687280673469635228e-01,-2.295083935887484994e-01,-2.823818441087011522e-01,-3.292056255867367165e-01,-3.698688124705046820e-01
8.975108485325805630e-02,-7.219071385889223001e-03,-7.998623521086374588e-02,-1.361098947497993428e-01,-1.798992631202606385e-01,-2.162873416545063321e-01,-2.477729892684746582e-01,-2.742427898292091881e-01
1.528467285190273327e-02,7.163465563117762946e-02,1.269163135629078343e-01,1.810056260594689603e-01,2.370429236648319560e-01,2.964367187501997791e-01,3.610470869031722208e-01,4.334226386430944378e-01
6.227788150059077044e-02,-3.974886940890993287e-02,-1.206801304951171799e-01,-1.833776762202179167e-01,-2.331388731526337632e-01,-2.756188599922410609e-01,-3.135225361621247764e-01,-3.469964092490185337e-01
1.739775817736983476e-01,1.301238450887407146e-02,-1.289562842759415240e-01,-2.516909487999571260e-01,-3.541846789256574701e-01,-4.393526112779742032e-01,-5.101166592224170016e-01,-5.692106647497350291e-01
6.262148217856249033e-02,5.972401051429972489e-04,-5.050363485766644345e-02,-9.275089793379780179e-02,-1.268285712060075732e-01,-1.538113005688878654e-01,-1.748097830556838705e-01,-1.907603779948469358e-01
6.654644238135373757e-02,7.507670971143143475e-03,-4.092649747527776077e-02,-7.919594036670675463e-02,-1.089812947553227968e-01,-1.334068959671440013e-01,-1.538334811380957790e-01,-1.706930499538160118e-01
-2.250363657797514391e-02,-3.616242615975875235e-02,-5.886387154984631248e-02,-7.682499407077821030e-02,-9.370232071938883189e-02,-1.090800019950189659e-01,-1.228997505956071212e-01,-1.338836918388597308e-01
6.650109869115342076e-02,9.335486123222101404e-03,-3.886207256566757973e-02,-7.880143041138668036e-02,-1.116782749011157039e-01,-1.381442117868172947e-01,-1.590350800942485210e-01,-1.750362985931381843e-01
1.512121831086190582e-01,4.338573328732436840e-02,-4.593073480464480302e-02,-1.159928850975242148e-01,-1.714346670378691928e-01,-2.189878447238787773e-01,-2.619748456187561692e-01,-2.996875204880217192e-01
8.994326869584426398e-02,-1.626568864102535122e-02,-1.009332766917249158e-01,-1.536017231650053938e-01,-2.026204987533146151e-01,-2.493438123785507166e-01,-2.906981755977918191e-01,-3.270207240087739109e-01
2.102835392217920069e-02,-1.824295499657988331e-02,-5.557445399752546089e-02,-9.137064182876653007e-02,-1.239783320956293761e-01,-1.520176646130081688e-01,-1.757787916280726115e-01,-1.963122860788504564e-01
