-1.211196559692548705e-03,-1.312651997087282141e-01,-2.413486353704616394e-01,-3.349193834459990304e-01,-4.144482225742890935e-01,-4.817560636296985832e-01,-5.384840394749694781e-01,-5.862089453161364316e-01
-1.572822438273967227e-02,-2.900522311693327915e-02,-3.378956611888863509e-02,-3.608381253979096176e-02,-3.549663231130038843e-02,-3.215865148605819707e-02,-2.613080592589495793e-02,-1.764713816482748471e-02
2.732464161558827067e-03,-5.643338385232676835e-02,-1.062362287128931632e-01,-1.469923943886995432e-01,-1.796458928997209381e-01,-2.052164657421333971e-01,-2.250543374011837183e-01,-2.399728350812535549e-01
-8.155683643223287510e-03,-1.412435177630292065e-03,7.630223910734909576e-03,1.710544164237690762e-02,2.813288196715233586e-02,4.127905563859304156e-02,5.743138020397861587e-02,7.741362566699663827e-02
-7.028349350316110029e-03,4.254751176775112970e-03,2.157842099158191126e-02,4.416899637848227533e-02,7.096378856328902640e-02,1.011640632910476151e-01,1.331498939223660916e-01,1.653557786000166563e-01
-2.493400800495279221e-03,-2.251162031718580148e-02,-3.825181831199832294e-02,-4.937679965705907281e-02,-5.385845146716489173e-02,-5.040765153411238403e-02,-4.017458438700170775e-02,-2.471541217446042438e-02
-2.834097730036759175e-03,-1.319844918808580070e-01,-2.410377127557362664e-01,-3.318884643292940861e-01,-4.070878148033160726e-01,-4.697607233580993746e-01,-5.225850048241366119e-01,-5.674134248928618396e-01
1.184190528218770485e-03,-9.144942603453072583e-02,-1.700646937893583732e-01,-2.371875881109124229e-01,-2.945614324023879682e-01,-3.434136828749910220e-01,-3.850106291400479108e-01,-4.204010288455062305e-01
-3.492570364643007592e-03,-1.482613588619652034e-01,-2.672134244053723240e-01,-3.653017500028419295e-01,-4.464884978032861440e-01,-5.135281782050408195e-01,-5.687449076524079272e-01,-6.143686183435820292e-01
-1.579277176973814881e-02,-3.511247177001866615e-02,-5.343939163581234303e-02,-6.934853341519685299e-02,-8.166116897980379985e-02,-9.191191548182083004e-02,-1.016663022876430345e-01,-1.116080505925930999e-01
4.068342471025318541e-03,-8.395856565521218895e-02,-1.551717245704063164e-01,-2.143293491240428617e-01,-2.657955014792846571e-01,-3.113989939989342814e-01,-3.509661442631701878e-01,-3.846421085192602840e-01
-2.722794759298720856e-03,-7.473579563378794643e-02,-1.301490898441441391e-01,-1.732500458160563250e-01,-2.089751633801960329e-01,-2.398243522387702442e-01,-2.656661996575679363e-01,-2.852295486423975235e-01
5.340895535285766250e-03,2.473574247531543091e-02,4.184225637177908796e-02,5.955536018818247124e-02,7.900196403149997715e-02,1.015502231525454158e-01,1.289633932744062295e-01,1.622010665564242171e-01
-1.727333503238759208e-03,-6.875218291251124214e-02,-1.189277946493221827e-01,-1.570602540881053111e-01,-1.887512864683562885e-01,-2.166828941958704458e-01,-2.407784354113757519e-01,-2.598558218623464033e-01
1.225488540464608062e-02,-1.338072879881750665e-01,-2.594514202191393615e-01,-3.639702979255347581e-01,-4.505175032889827680e-01,-5.221954933779714425e-01,-5.818669100726246990e-01,-6.317038250321428405e-01
-1.792260855877737770e-03,-5.463256120677885408e-02,-9.844884469948105010e-02,-1.339748342351652077e-01,-1.623242498018885871e-01,-1.846370722452709556e-01,-2.018720382325654428e-01,-2.146137232113891624e-01
-2.461088117675428594e-02,-8.692324163717703167e-02,-1.374836289196036954e-01,-1.784337954372122725e-01,-2.130812093338532442e-01,-2.429482284095950684e-01,-2.686431054585302070e-01,-2.903279038533111978e-01
7.513700551663993893e-03,5.815646920994773338e-03,8.761620088824554828e-03,1.258930129088403280e-02,1.783685542270366589e-02,2.467093305477502038e-02,3.472637602840102089e-02,5.031568939270686380e-02
5.665498053369345767e-04,-5.194827586421461862e-02,-9.580542002053309136e-02,-1.323041776452202334e-01,-1.621882399935414554e-01,-1.863639284072310109e-01,-2.055743778177092917e-01,-2.203679730201285603e-01
1.012634343660069602e-02,-9.218564301228905633e-02,-1.729590104011813900e-01,-2.375439665155084368e-01,-2.928357193170149642e-01,-3.422495778035937186e-01,-3.854492960877958230e-01,-4.212808552525928452e-01
-2.126113814436831825e-02,-1.087564739969128641e-01,-1.639952233510059143e-01,-2.152297645170924700e-01,-2.638339113132606162e-01,-3.068347450014549116e-01,-3.446218970607697329e-01,-3.776354634906771146e-01
-1.252025691948928723e-02,-4.754763940876221423e-02,-8.109032980892111331e-02,-1.114765337945871349e-01,-1.372901811885179901e-01,-1.587986283141805122e-01,-1.770476461082096664e-01,-1.936031019929820296e-01
